,index,dataset,time_predicted_mean
265,dunn,pm10,28.75034252802531
266,dunn,pollen,2947.0119881629944
267,dunn,prnn_crabs,6.6272106700473365
268,dunn,prnn_fglass,0.0
269,dunn,quake,294.38958472675745
270,dunn,rmftsa_ctoarrivals,4.147827386856079
271,dunn,rmftsa_sleepdata,1.1866237322489421
272,dunn,sales_transactions,2.349039157231649
273,dunn,seeds,0.32492441601223415
274,dunn,seismic_bumps,1.0444112088945177
275,dunn,steel_plates_fault,397.5740265051524
276,dunn,transplant,0.0
277,dunn,user_knowledge,1.190810547934638
278,dunn,vertebra_column,25.866153399149578
279,dunn,volcanoes_a2,498.9474070072174
280,dunn,volcanoes_a3,283.1881558895111
281,dunn,volcanoes_a4,237.95794908205667
282,dunn,volcanoes_e1,237.1178436809116
283,dunn,volcanoes_e2,109.61749614609613
284,dunn,volcanoes_e3,119.10856662856207
285,dunn,volcanoes_e4,99.87025634447734
286,dunn,volcanoes_e5,77.05009502834744
287,dunn,vowel,12.819368468390572
288,dunn,wholesale_customers,13.81390372912089
289,dunn,wine_quality_red,99.74298524856567
290,dunn,yagoSchema_ttl,1.1097440719604492
291,dvcb,Concrete_Data,1116.2223985460068
292,dvcb,HappinessRank_2015,33.13741037580702
293,dvcb,ICU,22.302377780278523
294,dvcb,ParkinsonSpeechDataset,1280.1309965981377
295,dvcb,analcatdata_lawsuit,55.59323787689209
296,dvcb,analcatdata_vineyard,183.78057567278543
297,dvcb,analcatdata_wildcat,25.84843333562215
298,dvcb,arsenic_female_bladder,255.56066947513156
299,dvcb,arsenic_male_bladder,288.58098038037616
300,dvcb,arsenic_male_lung,262.74345866839093
301,dvcb,autoUniv_au7_1100,683.4844363265568
302,dvcb,autoUniv_au7_500,252.7861729198032
303,dvcb,autoUniv_au7_700,324.2650297747718
304,dvcb,badges2,35.93433615896437
305,dvcb,banknote_authentication,1603.3447137408787
306,dvcb,boston_corrected,194.26442991362677
307,dvcb,breast_tissue,24.08784974945916
308,dvcb,chscase_census2,138.66049318843417
309,dvcb,chscase_census6,205.74926368395487
310,dvcb,collins,803.4909303983053
311,dvcb,dataset_185_yeast,1593.597723642985
312,dvcb,dataset_187_abalone,12695.853398720423
313,dvcb,dataset_18_mfeat_morphological,2979.2485647466447
314,dvcb,dataset_2181_auto_price,50.04534316062927
315,dvcb,dataset_36_segment,3303.171539730496
316,dvcb,dataset_39_ecoli,73.24216808213129
